Unnamed: 0.1,Unnamed: 0,Text,Sentiment,Timestamp,User,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour,clean_text,sentiment,hashtags,date,hour,sentiment_score,week,year
673,677,Embarking on a mission to find the best burger joint in town. Burger connoisseur: Reporting for duty! , Excitement ,2023-08-31 20:15:00, BurgerQuestHighSchool , Twitter ,[],24.0,42.0, UK,2023,8,31,20,embarking on a mission to find the best burger joint in town burger connoisseur reporting for duty ,positive,[],2023-08-31,20,1,35,2023
674,678,Practicing a stand-up comedy routine for the upcoming talent show. Comedy gig: In the making! , Joy ,2023-09-01 14:45:00, ComedyGeniusHighSchool , Instagram ,[],21.0,39.0, Canada,2023,9,1,14,practicing a standup comedy routine for the upcoming talent show comedy gig in the making ,positive,[],2023-09-01,14,1,35,2023
675,679,Accidentally sent a love letter to the wrong person. Love note fail: Maximum embarrassment! , Embarrassed ,2023-09-02 18:30:00, LoveLetterBlunderHighSchool , Facebook ,[],17.0,33.0, USA,2023,9,2,18,accidentally sent a love letter to the wrong person love note fail maximum embarrassment ,negative,[],2023-09-02,18,-1,35,2023
676,680,Attempting to impress the teacher with an elaborate science experiment. Science geek mode: Activated! , Excitement ,2023-09-03 22:00:00, ScienceExperimentProHighSchool , Twitter ,[],23.0,44.0, UK,2023,9,3,22,attempting to impress the teacher with an elaborate science experiment science geek mode activated ,positive,[],2023-09-03,22,1,35,2023
677,681,Crafting intricate friendship bracelets for the whole squad. Friendship level: Expert weaver! , Joy ,2023-09-04 15:15:00, BraceletCraftsmanHighSchool , Instagram ,[],19.0,37.0, USA,2023,9,4,15,crafting intricate friendship bracelets for the whole squad friendship level expert weaver ,positive,[],2023-09-04,15,1,36,2023
678,682,Attempting to beat the record for the most consecutive cartwheels. Cartwheel challenge: Underway! , Excitement ,2023-09-05 12:30:00, CartwheelMasterHighSchool , Twitter ,[],27.0,52.0, Canada,2023,9,5,12,attempting to beat the record for the most consecutive cartwheels cartwheel challenge underway ,positive,[],2023-09-05,12,1,36,2023
679,683,Organizing a movie marathon with friends. Popcorn and cinematic adventures await! , Joy ,2023-09-06 16:45:00, MovieMarathonHostHighSchool , Facebook ,[],22.0,43.0, UK,2023,9,6,16,organizing a movie marathon with friends popcorn and cinematic adventures await ,positive,[],2023-09-06,16,1,36,2023
680,684,Experimenting with a new hair color. A bold change for a bold semester! , Excitement ,2023-09-07 18:20:00, HairColorExperimentHighSchool , Instagram ,[],20.0,39.0, USA,2023,9,7,18,experimenting with a new hair color a bold change for a bold semester ,positive,[],2023-09-07,18,1,36,2023
681,685,Building a time capsule to capture memories for the future. Time-traveling emotions! , Joy ,2023-09-08 14:15:00, TimeCapsuleCreatorHighSchool , Facebook ,[],26.0,48.0, Canada,2023,9,8,14,building a time capsule to capture memories for the future timetraveling emotions ,neutral,[],2023-09-08,14,0,36,2023
682,686,Accidentally walked into the wrong classroom on the first day. Classroom mix-up: Awkward start! , Embarrassed ,2023-09-09 17:30:00, ClassroomBlunderHighSchool , Twitter ,[],16.0,32.0, USA,2023,9,9,17,accidentally walked into the wrong classroom on the first day classroom mixup awkward start ,negative,[],2023-09-09,17,-1,36,2023
683,687,Trying out a new smoothie recipe for a healthy start to the week. Smoothie enthusiast: Level up! , Excitement ,2023-09-10 20:45:00, SmoothieConnoisseurHighSchool , Instagram ,[],23.0,42.0, UK,2023,9,10,20,trying out a new smoothie recipe for a healthy start to the week smoothie enthusiast level up ,positive,[],2023-09-10,20,1,36,2023
684,688,Reflecting on the challenges of the school year. Feeling a bit overwhelmed with assignments. , Sad ,2023-09-11 15:45:00, OverwhelmedHighSchoolStudent , Twitter ,[],15.0,28.0, USA,2023,9,11,15,reflecting on the challenges of the school year feeling a bit overwhelmed with assignments ,positive,[],2023-09-11,15,1,37,2023
685,689,Encountered some mean-spirited comments online. Dealing with online hate is never easy. , Hate ,2023-09-12 12:30:00, DealingWithHateHighSchool , Instagram ,[],18.0,36.0, Canada,2023,9,12,12,encountered some meanspirited comments online dealing with online hate is never easy ,negative,[],2023-09-12,12,-1,37,2023
686,690,Had a bad day at school. Everything seems to be going wrong. , Bad ,2023-09-13 16:45:00, ToughDayHighSchool , Facebook ,[],20.0,40.0, UK,2023,9,13,16,had a bad day at school everything seems to be going wrong ,negative,[],2023-09-13,16,-1,37,2023
687,691,Feeling down after not making the sports team. Disappointment lingers. , Sad ,2023-09-14 18:20:00, SportsTeamRejectionHighSchool , Twitter ,[],17.0,34.0, USA,2023,9,14,18,feeling down after not making the sports team disappointment lingers ,negative,[],2023-09-14,18,-1,37,2023
688,692,Witnessed a heated argument in the cafeteria. Unpleasant atmosphere at lunch. , Hate ,2023-09-15 14:15:00, CafeteriaConflictHighSchool , Instagram ,[],21.0,41.0, Canada,2023,9,15,14,witnessed a heated argument in the cafeteria unpleasant atmosphere at lunch ,negative,[],2023-09-15,14,-1,37,2023
689,693,Received a not-so-great grade on a major project. Academic frustration setting in. , Bad ,2023-09-16 17:30:00, ProjectGradeDisappointmentHighSchool , Facebook ,[],19.0,38.0, UK,2023,9,16,17,received a notsogreat grade on a major project academic frustration setting in ,negative,[],2023-09-16,17,-1,37,2023
690,694,Dealing with a personal setback. Sometimes life throws unexpected challenges. , Sad ,2023-09-17 20:45:00, PersonalSetbackHighSchool , Twitter ,[],22.0,44.0, USA,2023,9,17,20,dealing with a personal setback sometimes life throws unexpected challenges ,positive,[],2023-09-17,20,1,37,2023
691,695,Feeling lonely on a Saturday night. Sometimes solitude hits harder than expected. , Sad ,2023-09-18 22:00:00, LonelySaturdayHighSchool , Instagram ,[],16.0,31.0, Canada,2023,9,18,22,feeling lonely on a saturday night sometimes solitude hits harder than expected ,negative,[],2023-09-18,22,-1,38,2023
692,696,Experiencing cyberbullying. Hateful messages online are disheartening. , Hate ,2023-09-19 15:15:00, CyberbullyingVictimHighSchool , Facebook ,[],14.0,27.0, UK,2023,9,19,15,experiencing cyberbullying hateful messages online are disheartening ,negative,[],2023-09-19,15,-1,38,2023
693,697,Caught in a torrential rainstorm without an umbrella. Today's weather is just bad luck. , Bad ,2023-09-20 12:30:00, RainyDayBluesHighSchool , Twitter ,[],18.0,35.0, USA,2023,9,20,12,caught in a torrential rainstorm without an umbrella todays weather is just bad luck ,negative,[],2023-09-20,12,-1,38,2023
694,698,Missing an important event due to unforeseen circumstances. A day filled with sadness. , Sad ,2023-09-21 16:45:00, MissedOpportunityHighSchool , Instagram ,[],20.0,39.0, Canada,2023,9,21,16,missing an important event due to unforeseen circumstances a day filled with sadness ,negative,[],2023-09-21,16,-1,38,2023
695,699,Dealing with unfounded rumors circulating about personal life. Rumors can be hurtful. , Hate ,2023-09-22 18:20:00, RumorVictimHighSchool , Facebook ,[],23.0,46.0, UK,2023,9,22,18,dealing with unfounded rumors circulating about personal life rumors can be hurtful ,negative,[],2023-09-22,18,-1,38,2023
696,700,Got a flat tire on the way to an important meeting. Talk about a series of bad events! , Bad ,2023-09-23 14:15:00, FlatTireWoesHighSchool , Twitter ,[],25.0,50.0, USA,2023,9,23,14,got a flat tire on the way to an important meeting talk about a series of bad events ,negative,[],2023-09-23,14,-1,38,2023
697,701,Feeling a sense of emptiness after a close friend moves away. Farewells are always sad. , Sad ,2023-09-24 17:30:00, FriendMovingAwayHighSchool , Instagram ,[],21.0,42.0, Canada,2023,9,24,17,feeling a sense of emptiness after a close friend moves away farewells are always sad ,negative,[],2023-09-24,17,-1,38,2023
698,702,Facing rejection from a dream college. Disheartened but determined to explore other paths. , Sad ,2023-09-25 20:45:00, CollegeRejectionHighSchool , Facebook ,[],19.0,37.0, UK,2023,9,25,20,facing rejection from a dream college disheartened but determined to explore other paths ,positive,[],2023-09-25,20,1,39,2023
699,703,Encountering online toxicity during a gaming session. Hateful comments can ruin the fun. , Hate ,2023-09-26 14:15:00, GamingToxicityHighSchool , Twitter ,[],16.0,32.0, USA,2023,9,26,14,encountering online toxicity during a gaming session hateful comments can ruin the fun ,negative,[],2023-09-26,14,-1,39,2023
700,704,Having a bad hair day and feeling self-conscious. Bad hair days can affect confidence. , Bad ,2023-09-27 17:30:00, BadHairDayBluesHighSchool , Instagram ,[],18.0,36.0, Canada,2023,9,27,17,having a bad hair day and feeling selfconscious bad hair days can affect confidence ,negative,[],2023-09-27,17,-1,39,2023
701,705,Feeling a sense of despair after a major project failure. Hard work didn't pay off this time. , Sad ,2023-09-28 22:00:00, ProjectFailureDespairHighSchool , Facebook ,[],21.0,41.0, UK,2023,9,28,22,feeling a sense of despair after a major project failure hard work didnt pay off this time ,negative,[],2023-09-28,22,-1,39,2023
702,706,Experiencing hate comments for expressing personal opinions. Online negativity prevails. , Hate ,2023-09-29 15:45:00, OpinionsHateHighSchool , Twitter ,[],24.0,48.0, USA,2023,9,29,15,experiencing hate comments for expressing personal opinions online negativity prevails ,negative,[],2023-09-29,15,-1,39,2023
703,707,Having a string of bad luck with constant technology malfunctions. Tech troubles galore! , Bad ,2023-09-30 18:20:00, TechMalfunctionWoesHighSchool , Instagram ,[],22.0,43.0, Canada,2023,9,30,18,having a string of bad luck with constant technology malfunctions tech troubles galore ,negative,[],2023-09-30,18,-1,39,2023
704,708,Missing out on a long-anticipated event due to unexpected circumstances. A day filled with sadness. , Sad ,2023-10-01 14:15:00, MissedEventBluesHighSchool , Facebook ,[],20.0,39.0, UK,2023,10,1,14,missing out on a longanticipated event due to unexpected circumstances a day filled with sadness ,negative,[],2023-10-01,14,-1,39,2023
705,709,Trying out a new study technique for upcoming exams. Exploring different learning strategies. , Neutral ,2023-10-02 16:45:00, StudyTechniqueExperimentHighSchool , Instagram ,[],23.0,42.0, USA,2023,10,2,16,trying out a new study technique for upcoming exams exploring different learning strategies ,neutral,[],2023-10-02,16,0,40,2023
706,710,Organizing a community cleanup event for a cleaner neighborhood. Promoting environmental awareness. , Neutral ,2023-10-03 12:30:00, CommunityCleanupHighSchool , Twitter ,[],26.0,50.0, Canada,2023,10,3,12,organizing a community cleanup event for a cleaner neighborhood promoting environmental awareness ,positive,[],2023-10-03,12,1,40,2023
707,711,Sharing favorite book recommendations with classmates. Building a mini book club. , Neutral ,2023-10-04 18:20:00, BookRecommendationsHighSchool , Facebook ,[],19.0,38.0, UK,2023,10,4,18,sharing favorite book recommendations with classmates building a mini book club ,positive,[],2023-10-04,18,1,40,2023
708,712,Experimenting with a new recipe for a school bake sale. Baking adventures in the kitchen. , Neutral ,2023-10-05 14:15:00, BakeSaleRecipeExperimentHighSchool , Instagram ,[],21.0,43.0, USA,2023,10,5,14,experimenting with a new recipe for a school bake sale baking adventures in the kitchen ,positive,[],2023-10-05,14,1,40,2023
709,713,Collaborating on a school project with peers. Teamwork makes the dream work. , Neutral ,2023-10-06 17:30:00, SchoolProjectCollaborationHighSchool , Twitter ,[],18.0,36.0, Canada,2023,10,6,17,collaborating on a school project with peers teamwork makes the dream work ,positive,[],2023-10-06,17,1,40,2023
710,714,Attending a school club meeting to explore new interests. Dabbling in extracurricular activities. , Neutral ,2023-10-07 20:45:00, ExtracurricularExplorationHighSchool , Instagram ,[],22.0,45.0, UK,2023,10,7,20,attending a school club meeting to explore new interests dabbling in extracurricular activities ,positive,[],2023-10-07,20,1,40,2023
711,715,Exploring a new part-time job opportunity for gaining work experience. Career development in progress. , Neutral ,2023-10-08 15:15:00, PartTimeJobExplorationHighSchool , Facebook ,[],24.0,48.0, USA,2023,10,8,15,exploring a new parttime job opportunity for gaining work experience career development in progress ,positive,[],2023-10-08,15,1,40,2023
712,716,Attending a school assembly to stay informed about upcoming events and announcements. Staying connected with school activities. , Neutral ,2023-10-09 22:00:00, SchoolAssemblyParticipationHighSchool , Twitter ,[],20.0,40.0, Canada,2023,10,9,22,attending a school assembly to stay informed about upcoming events and announcements staying connected with school activities ,neutral,[],2023-10-09,22,0,41,2023
713,717,Exploring a new hobby of photography during free time. Capturing moments through a lens. , Neutral ,2023-10-10 14:15:00, PhotographyHobbyHighSchool , Instagram ,[],25.0,49.0, UK,2023,10,10,14,exploring a new hobby of photography during free time capturing moments through a lens ,positive,[],2023-10-10,14,1,41,2023
714,718,Participating in a science fair to showcase a unique experiment. Sharing knowledge with peers. , Neutral ,2023-10-11 16:45:00, ScienceFairParticipationHighSchool , Facebook ,[],19.0,37.0, USA,2023,10,11,16,participating in a science fair to showcase a unique experiment sharing knowledge with peers ,positive,[],2023-10-11,16,1,41,2023
715,719,Attending a workshop on time management to enhance organizational skills. Striving for efficiency. , Neutral ,2023-10-12 18:20:00, TimeManagementWorkshopHighSchool , Twitter ,[],23.0,44.0, Canada,2023,10,12,18,attending a workshop on time management to enhance organizational skills striving for efficiency ,positive,[],2023-10-12,18,1,41,2023
716,720,Volunteering at a local charity event to give back to the community. Contributing to social causes. , Neutral ,2023-10-13 12:30:00, CharityEventVolunteerHighSchool , Instagram ,[],20.0,39.0, UK,2023,10,13,12,volunteering at a local charity event to give back to the community contributing to social causes ,positive,[],2023-10-13,12,1,41,2023
717,721,Collaborating on a group project to promote teamwork and shared responsibilities. Group effort in action. , Neutral ,2023-10-14 17:30:00, GroupProjectCollaborationHighSchool , Facebook ,[],18.0,35.0, USA,2023,10,14,17,collaborating on a group project to promote teamwork and shared responsibilities group effort in action ,positive,[],2023-10-14,17,1,41,2023
718,722,Participating in a debate club to enhance critical thinking and communication skills. Intellectual engagement in progress. , Neutral ,2023-10-15 20:45:00, DebateClubParticipationHighSchool , Twitter ,[],22.0,43.0, Canada,2023,10,15,20,participating in a debate club to enhance critical thinking and communication skills intellectual engagement in progress ,positive,[],2023-10-15,20,1,41,2023
